"ID","Predict"
"131","Gun Show Background Check Act of 2008 - Amends the Federal firearms licensees and nonlicensed firearms sellers."
"132","Reducing Barriers to Veterans' Benefits Act - Amends the Federal criminal code to require the Secretary of Veterans Affairs (VA) to: (1) establish a Military occupational specialty or equivalent if any. that the Secretary determines in regulations prescribed under this Act. Requires the Secretary"
"133","Amends the Internal Revenue Code to allow the credit for alcohol used to produce any ether. Amends the Internal Revenue Code to: (1) repeal the credit for alcohol used to produce any ether. Amends the Internal Revenue Code to: (1) repeal the credit for alcohol used to produce any ether"
"134","Corporate Cleanup Taxpayer Protection Act - Amends the Surface Mining Control and Reclamation Act of 1977 to authorize the Secretary of Agriculture to approve as part of a State or Federal program an alternative system that shall: (1) achieve the objectives and purposes of the bonding program. Requires"
"135","Civil Rights Act of 1964 Commemorative Coin Act - Directs the Secretary of the Treasury to mint and issue not more than 350.000 $1 coins. Requires the Secretary of the Treasury to mint and issue not more than 350.000 $1 coins. Requires the Secretary of the Treasury to mint"
"136","Pension Plan Participant Protection Act of 1998 - Amends the Employee Retirement Income Security Act of 1974 to revise provisions of the Employee Retirement Income Security Act of 1974 to revise provisions of the Employee Retirement Income Security Act of 1974 to direct the Secretary of Labor (TEME) of the Employee Retirement"
"137","Promoing Students Using the Camp Community for ENrichment. Strength. and Success Act or the Protecting SUCCESS Act - Directs the Secretary of Education to award grants to eligible entities to carry out a summertime learning pilot program. Requires an eligible entity to carry out "
"138","United Nations Oil-for-Food Accountability Act of 2004 - Requires the President submits to Congress a certification that satisfies the requirements to permit the sale of petroleum products exported from Iraq and to use the revenue generated from such sale for humanitarian assistance. Requires the"
"139","BreastF Recipients' Lifeline Act - Amends title IV (Old Age Age) of the Social Security Act (SSA) of the Personal Responsibility and Work Opportunity Reconciliation Act of 1996 (SSA) of the Personal Responsibility and Work Opportunity Reconciliation Act of 1996 to revise"
"140","NSA Internal Watchdog Act - Amends the Inspector General of the National Security Agency (NSA) to: (1) serve as the chief legal officer of the Office of the Inspector General of the National Security Agency to: (1) serve as the chief legal officer of the Office of the Inspector General of the National Security Agency"
"141","Medicare Ambulance Access.fraud Prevention. and Reform Act of 2014 - Amends title XVIII (Medicare) of the Social Security Act to direct the Secretary of Health and Human Services (HHS) to establish and implement a process under which the transportation originates in a"
"142","Displaced Older Worker Assistance Act of 2001 - Amends the Internal Revenue Code to allow as a credit against the tax imposed by such tax credit."
"143","Directs the Secretary of Homeland Security (DHS) to determine the Overstay rate for the portion of the period of temporary designation. Requires the Secretary of Homeland Security (DHS) to establish the Overstay rate for the portion of the period of temporary designation. Requires the Secretary of"
"144","Fairm Disclosure Act of 1993 - Amends the Lanham Act to provide for the registration and protection of trade-marks used to carry out provisions of certain international conventions."
"145","Health Care Safety Net Act of 2008 - Amends the Public Health Service Act to authorize the Secretary of Health and Human Services (HHS) to issue a study of the economic costs and benefits of school-based health centers and the impact on the health of students of such centers; (2) any cost savings"
"146","Strengthen And Fortify Existing Bridges Act of 2013 or the SAFE Bridges Act of 2013 or the SAFE Bridges Act of 2013 or the SAFE Bridges Act of 2013 - Directs the Secretary of Transportation to establish a program to assist States to rehabilitate or replace eligible"
